fdc_id,amount,nutrient_name,branded_food_category
984487,143.0,Cholesterol,Další snacky
984937,0.0,Cholesterol,Cukrovinky
985585,31.0,Cholesterol,Zmrzlina
985805,6.0,Cholesterol,Zmrzlina
987251,0.0,Cholesterol,En. tyčinky
987413,0.0,Cholesterol,Pečivo
987553,0.0,Cholesterol,Sýry
1005513,0.0,Cholesterol,Cereálie
1006805,0.0,Cholesterol,Sušenky
1009269,0.0,Cholesterol,Cukrovinky
1849689,89.0,Cholesterol,Sýry
1011991,51.0,Cholesterol,Zmrzlina
1015761,0.0,Cholesterol,Čokoláda
1017477,0.0,Cholesterol,Sušenky
1017733,0.0,Cholesterol,Slané snacky
1019331,0.0,Cholesterol,Cukrovinky
1019563,0.0,Cholesterol,Slané snacky
1019865,17.0,Cholesterol,Zmrzlina
1020655,89.0,Cholesterol,Sýry
1023039,27.0,Cholesterol,Zmrzlina
1024679,0.0,Cholesterol,En. tyčinky
1024689,0.0,Cholesterol,Slané snacky
1024695,71.0,Cholesterol,Sýry
1026931,42.0,Cholesterol,Sýry
1028231,0.0,Cholesterol,Cukrovinky
1029665,0.0,Cholesterol,Slané snacky
1032027,37.0,Cholesterol,Zmrzlina
1032201,17.0,Cholesterol,Slané snacky
1032455,0.0,Cholesterol,Cereálie
1034415,0.0,Cholesterol,Další snacky
1034631,17.0,Cholesterol,Čokoláda
1036821,0.0,Cholesterol,Čokoláda
1038669,7.0,Cholesterol,Zmrzlina
1040585,0.0,Cholesterol,Zmrzlina
1040947,17.0,Cholesterol,Sýry
1041157,0.0,Cholesterol,En. tyčinky
1042523,0.0,Cholesterol,Další snacky
1043573,0.0,Cholesterol,Slané snacky
1043685,0.0,Cholesterol,Slané snacky
1044519,0.0,Cholesterol,En. tyčinky
1049243,89.0,Cholesterol,Sýry
1049733,0.0,Cholesterol,Slané snacky
1055681,0.0,Cholesterol,Slané snacky
1061245,0.0,Cholesterol,Sušenky
1063787,0.0,Cholesterol,Slané snacky
1064919,0.0,Cholesterol,Cukrovinky
1065533,0.0,Cholesterol,Sušenky
1066091,0.0,Cholesterol,Cereálie
1069091,16.0,Cholesterol,Zmrzlina
1073869,0.0,Cholesterol,Nakl. zelenina
1074579,0.0,Cholesterol,Cereálie
1074991,0.0,Cholesterol,Cukrovinky
1077361,0.0,Cholesterol,Slané snacky
1077475,26.0,Cholesterol,Sýry
1081685,54.0,Cholesterol,Další snacky
1081703,39.0,Cholesterol,Zmrzlina
1083243,0.0,Cholesterol,Chipsy
1086127,0.0,Cholesterol,Slané snacky
1090173,0.0,Cholesterol,Pečivo
1091803,0.0,Cholesterol,Cereálie
1092865,89.0,Cholesterol,Sýry
1094533,0.0,Cholesterol,Cukrovinky
1094881,0.0,Cholesterol,Pečivo
1095263,13.0,Cholesterol,Sušenky
1096481,35.0,Cholesterol,Sýry
1096951,99.0,Cholesterol,Zmrzlina
1097021,31.0,Cholesterol,Sýry
1851099,0.0,Cholesterol,Cereálie
1851257,0.0,Cholesterol,Slané snacky
1851483,27.0,Cholesterol,Zmrzlina
1851520,0.0,Cholesterol,Zmrzlina
1851631,0.0,Cholesterol,Slané snacky
1852640,0.0,Cholesterol,Nakl. zelenina
1852845,0.0,Cholesterol,Slané snacky
1852852,0.0,Cholesterol,Slané snacky
1852853,0.0,Cholesterol,En. tyčinky
1852866,0.0,Cholesterol,En. tyčinky
1853406,0.0,Cholesterol,Slané snacky
1853803,0.0,Cholesterol,Pečivo
1853805,0.0,Cholesterol,Pečivo
1857453,0.0,Cholesterol,Cereálie
1859227,0.0,Cholesterol,Slané snacky
1859311,0.0,Cholesterol,Chipsy
1859320,0.0,Cholesterol,Chipsy
1859434,13.0,Cholesterol,Zmrzlina
1860509,0.0,Cholesterol,Sušenky
1860838,0.0,Cholesterol,En. tyčinky
1863165,0.0,Cholesterol,Cereálie
1863913,0.0,Cholesterol,Nakl. zelenina
1864402,107.0,Cholesterol,Další snacky
1864917,0.0,Cholesterol,Cereálie
1865068,18.0,Cholesterol,Čokoláda
1865820,0.0,Cholesterol,Sušenky
1866251,0.0,Cholesterol,En. tyčinky
1866282,0.0,Cholesterol,Slané snacky
1866766,26.0,Cholesterol,Sušenky
1867355,0.0,Cholesterol,Slané snacky
1867464,0.0,Cholesterol,Cukrovinky
1867695,36.0,Cholesterol,Zmrzlina
1868042,0.0,Cholesterol,Další snacky
1868763,36.0,Cholesterol,Sušenky
1869095,0.0,Cholesterol,Slané snacky
1869473,13.0,Cholesterol,Nakl. zelenina
1870348,0.0,Cholesterol,Sušenky
1870417,0.0,Cholesterol,Nakl. zelenina
1870629,22.0,Cholesterol,Zmrzlina
1871381,0.0,Cholesterol,Nakl. zelenina
1872614,88.0,Cholesterol,Sýry
1872818,0.0,Cholesterol,Cereálie
1872951,0.0,Cholesterol,Nakl. zelenina
1873097,0.0,Cholesterol,Cukrovinky
1873446,0.0,Cholesterol,Slané snacky
1873882,0.0,Cholesterol,Sušenky
1874573,0.0,Cholesterol,Sušenky
1874851,0.0,Cholesterol,Cukrovinky
1875276,0.0,Cholesterol,Chipsy
1875280,0.0,Cholesterol,Chipsy
1875328,12.0,Cholesterol,Cukrovinky
1875456,0.0,Cholesterol,Cukrovinky
1875839,0.0,Cholesterol,Slané snacky
1875991,12.0,Cholesterol,Čokoláda
1876554,0.0,Cholesterol,Chipsy
1876812,0.0,Cholesterol,Slané snacky
1876941,107.0,Cholesterol,Další snacky
1877684,0.0,Cholesterol,Slané snacky
1877931,25.0,Cholesterol,Cukrovinky
1877958,0.0,Cholesterol,Chipsy
1878200,13.0,Cholesterol,Čokoláda
1878362,0.0,Cholesterol,Chipsy
1878624,29.0,Cholesterol,Sušenky
1878840,0.0,Cholesterol,Cukrovinky
1878922,23.0,Cholesterol,Čokoláda
1878924,0.0,Cholesterol,Chipsy
1880517,0.0,Cholesterol,Cukrovinky
1142322,150.0,Cholesterol,En. tyčinky
1142951,0.0,Cholesterol,Pečivo
1142953,0.0,Cholesterol,Sušenky
1143518,0.0,Cholesterol,Sušenky
1144333,0.0,Cholesterol,Nakl. zelenina
1144551,0.0,Cholesterol,En. tyčinky
1145005,0.0,Cholesterol,Cereálie
1880700,0.0,Cholesterol,Slané snacky
1147064,0.0,Cholesterol,Pečivo
1147840,31.0,Cholesterol,Sušenky
1150140,71.0,Cholesterol,Sýry
1150771,94.0,Cholesterol,Sušenky
1151011,0.0,Cholesterol,En. tyčinky
1151062,0.0,Cholesterol,Cereálie
1152052,0.0,Cholesterol,En. tyčinky
1152648,0.0,Cholesterol,Chipsy
1153465,0.0,Cholesterol,Sušenky
1153533,0.0,Cholesterol,Slané snacky
1153895,0.0,Cholesterol,Slané snacky
1153907,0.0,Cholesterol,Pečivo
1154656,34.0,Cholesterol,Zmrzlina
1154843,89.0,Cholesterol,Sýry
1156291,0.0,Cholesterol,Slané snacky
1156357,0.0,Cholesterol,Slané snacky
1156612,31.0,Cholesterol,Zmrzlina
1156636,18.0,Cholesterol,Cukrovinky
1157244,0.0,Cholesterol,Chipsy
1159961,71.0,Cholesterol,Sušenky
1160375,19.0,Cholesterol,Cukrovinky
1160420,43.0,Cholesterol,Zmrzlina
1160813,0.0,Cholesterol,Další snacky
1162450,25.0,Cholesterol,En. tyčinky
1163306,0.0,Cholesterol,Pečivo
1171171,0.0,Cholesterol,Slané snacky
1171501,0.0,Cholesterol,Slané snacky
1172274,0.0,Cholesterol,Zmrzlina
1172285,39.0,Cholesterol,Zmrzlina
1172656,0.0,Cholesterol,En. tyčinky
1172753,0.0,Cholesterol,Další snacky
1172889,107.0,Cholesterol,Sýry
1172901,10.0,Cholesterol,Čokoláda
1172987,0.0,Cholesterol,Slané snacky
1173771,0.0,Cholesterol,Slané snacky
1173901,9.0,Cholesterol,Cukrovinky
1174224,0.0,Cholesterol,Nakl. zelenina
1175030,0.0,Cholesterol,Pečivo
1177425,0.0,Cholesterol,Cereálie
1177676,0.0,Cholesterol,Chipsy
1178298,0.0,Cholesterol,Nakl. zelenina
1179940,0.0,Cholesterol,Slané snacky
1180111,0.0,Cholesterol,Další snacky
1181420,89.0,Cholesterol,Sýry
1181491,107.0,Cholesterol,Sýry
1183087,0.0,Cholesterol,Slané snacky
1183235,0.0,Cholesterol,Cereálie
1183635,44.0,Cholesterol,Zmrzlina
1184226,107.0,Cholesterol,Sýry
1185264,33.0,Cholesterol,Sušenky
1185475,44.0,Cholesterol,Zmrzlina
1185621,0.0,Cholesterol,Nakl. zelenina
1186009,0.0,Cholesterol,Slané snacky
1187118,100.0,Cholesterol,Další snacky
1187175,0.0,Cholesterol,Chipsy
1188604,83.0,Cholesterol,Sýry
1188883,31.0,Cholesterol,Pečivo
1189561,0.0,Cholesterol,Pečivo
1189793,0.0,Cholesterol,Slané snacky
1190871,71.0,Cholesterol,Sýry
1191167,0.0,Cholesterol,Sušenky
1192095,62.0,Cholesterol,Sýry
1192497,0.0,Cholesterol,Cukrovinky
1195252,0.0,Cholesterol,Nakl. zelenina
1201140,0.0,Cholesterol,Nakl. zelenina
1201338,71.0,Cholesterol,Sýry
1201758,0.0,Cholesterol,Cereálie
1202055,0.0,Cholesterol,Cereálie
1202118,0.0,Cholesterol,Cereálie
1202199,0.0,Cholesterol,Slané snacky
1202484,0.0,Cholesterol,Sušenky
1203856,0.0,Cholesterol,Slané snacky
1204153,86.0,Cholesterol,Sýry
1205975,0.0,Cholesterol,Slané snacky
1206515,0.0,Cholesterol,Slané snacky
1207389,14.0,Cholesterol,Cukrovinky
1207432,0.0,Cholesterol,Nakl. zelenina
1207752,0.0,Cholesterol,Chipsy
1208838,75.0,Cholesterol,Sušenky
1208883,83.0,Cholesterol,Sýry
1208892,107.0,Cholesterol,Sýry
1210864,26.0,Cholesterol,Sušenky
1211478,0.0,Cholesterol,Nakl. zelenina
1211739,0.0,Cholesterol,Slané snacky
1211950,0.0,Cholesterol,Slané snacky
1212074,0.0,Cholesterol,Sušenky
1212179,0.0,Cholesterol,Cereálie
1213394,0.0,Cholesterol,Pečivo
1213398,0.0,Cholesterol,Pečivo
1215473,0.0,Cholesterol,Nakl. zelenina
1216710,0.0,Cholesterol,Slané snacky
1217227,0.0,Cholesterol,Zmrzlina
1217697,36.0,Cholesterol,Zmrzlina
1218367,70.0,Cholesterol,Zmrzlina
1218584,12.0,Cholesterol,Čokoláda
1219296,0.0,Cholesterol,Cukrovinky
1222641,0.0,Cholesterol,Nakl. zelenina
1222776,125.0,Cholesterol,Sýry
1223350,0.0,Cholesterol,Chipsy
1223463,0.0,Cholesterol,Chipsy
1223571,0.0,Cholesterol,Chipsy
1223757,0.0,Cholesterol,Slané snacky
1224222,0.0,Cholesterol,Slané snacky
1224594,12.0,Cholesterol,Slané snacky
1224604,0.0,Cholesterol,Slané snacky
1224744,0.0,Cholesterol,Cukrovinky
1224755,0.0,Cholesterol,Chipsy
1225092,0.0,Cholesterol,Slané snacky
1225978,0.0,Cholesterol,Další snacky
1226224,35.0,Cholesterol,Čokoláda
1226721,35.0,Cholesterol,Sušenky
1226774,0.0,Cholesterol,Slané snacky
1227425,0.0,Cholesterol,Chipsy
1227781,0.0,Cholesterol,Sušenky
1228709,0.0,Cholesterol,Slané snacky
1229123,0.0,Cholesterol,Slané snacky
1230134,12.0,Cholesterol,Cukrovinky
1230527,0.0,Cholesterol,Slané snacky
1230998,12.0,Cholesterol,Slané snacky
1231137,0.0,Cholesterol,Další snacky
1231658,0.0,Cholesterol,Slané snacky
1233208,0.0,Cholesterol,Sušenky
1233372,0.0,Cholesterol,Cukrovinky
1234054,0.0,Cholesterol,Chipsy
1234093,0.0,Cholesterol,Cukrovinky
1234106,0.0,Cholesterol,Slané snacky
1235244,0.0,Cholesterol,Sušenky
1235355,0.0,Cholesterol,Slané snacky
1235579,0.0,Cholesterol,Cukrovinky
1236025,26.0,Cholesterol,Sušenky
1237069,0.0,Cholesterol,Čokoláda
1237511,0.0,Cholesterol,Čokoláda
1237557,34.0,Cholesterol,Sušenky
1237872,0.0,Cholesterol,Cukrovinky
1238020,0.0,Cholesterol,Cukrovinky
1238323,0.0,Cholesterol,Čokoláda
1239079,14.0,Cholesterol,Sušenky
1239792,0.0,Cholesterol,Cukrovinky
1240162,0.0,Cholesterol,Čokoláda
1240265,0.0,Cholesterol,Slané snacky
1240329,0.0,Cholesterol,Chipsy
1240665,36.0,Cholesterol,Slané snacky
1240998,18.0,Cholesterol,Čokoláda
1241021,0.0,Cholesterol,Slané snacky
1243126,0.0,Cholesterol,Sušenky
1243424,89.0,Cholesterol,Sýry
1244923,0.0,Cholesterol,Chipsy
1244960,0.0,Cholesterol,Pečivo
1245760,107.0,Cholesterol,Sýry
1245988,0.0,Cholesterol,Další snacky
1246011,0.0,Cholesterol,Pečivo
1246423,11.0,Cholesterol,Sýry
1246544,0.0,Cholesterol,Pečivo
1246697,53.0,Cholesterol,Sýry
1246909,89.0,Cholesterol,Sýry
1247697,89.0,Cholesterol,Sýry
1248174,89.0,Cholesterol,Sýry
1248245,74.0,Cholesterol,Sýry
1248499,0.0,Cholesterol,Pečivo
1248870,48.0,Cholesterol,Sýry
1249973,95.0,Cholesterol,Sýry
1250306,24.0,Cholesterol,Sýry
1250884,107.0,Cholesterol,Sýry
1251056,0.0,Cholesterol,Pečivo
1251436,0.0,Cholesterol,Cereálie
1252193,0.0,Cholesterol,Cukrovinky
1254550,0.0,Cholesterol,Pečivo
1256181,38.0,Cholesterol,Zmrzlina
1256439,37.0,Cholesterol,Zmrzlina
1257761,0.0,Cholesterol,Pečivo
1258338,0.0,Cholesterol,Pečivo
1258521,18.0,Cholesterol,Pečivo
1258759,0.0,Cholesterol,Cereálie
1260387,48.0,Cholesterol,Zmrzlina
1263572,0.0,Cholesterol,Nakl. zelenina
1266091,0.0,Cholesterol,Pečivo
1266114,0.0,Cholesterol,Nakl. zelenina
1267410,22.0,Cholesterol,En. tyčinky
1268557,0.0,Cholesterol,Sušenky
1269675,13.0,Cholesterol,Sýry
1270451,0.0,Cholesterol,Pečivo
1270957,0.0,Cholesterol,Cukrovinky
1271401,0.0,Cholesterol,Zmrzlina
1271470,90.0,Cholesterol,Čokoláda
1272401,12.0,Cholesterol,Slané snacky
1272569,0.0,Cholesterol,Pečivo
1273341,0.0,Cholesterol,Pečivo
1274122,89.0,Cholesterol,Sýry
1274223,0.0,Cholesterol,Sušenky
1274321,29.0,Cholesterol,Čokoláda
1274632,38.0,Cholesterol,Čokoláda
1276034,89.0,Cholesterol,Sušenky
1276247,43.0,Cholesterol,Sušenky
1276780,0.0,Cholesterol,Cukrovinky
1277205,71.0,Cholesterol,Další snacky
1277439,15.0,Cholesterol,Slané snacky
1277516,31.0,Cholesterol,Zmrzlina
1277577,0.0,Cholesterol,Cukrovinky
1277805,0.0,Cholesterol,Slané snacky
1277847,0.0,Cholesterol,Slané snacky
1277860,0.0,Cholesterol,Chipsy
1278678,12.0,Cholesterol,Čokoláda
1278769,0.0,Cholesterol,Cukrovinky
1278891,0.0,Cholesterol,Slané snacky
1279254,60.0,Cholesterol,Zmrzlina
1281680,0.0,Cholesterol,Slané snacky
1282029,0.0,Cholesterol,En. tyčinky
1282452,0.0,Cholesterol,Slané snacky
1284147,0.0,Cholesterol,Sušenky
1284207,34.0,Cholesterol,En. tyčinky
1286557,107.0,Cholesterol,Další snacky
1286730,54.0,Cholesterol,Sýry
1286835,38.0,Cholesterol,Zmrzlina
1288149,0.0,Cholesterol,Slané snacky
1288281,20.0,Cholesterol,Čokoláda
1288293,0.0,Cholesterol,Cukrovinky
1291181,0.0,Cholesterol,En. tyčinky
1291524,0.0,Cholesterol,En. tyčinky
1292383,88.0,Cholesterol,Sýry
1293049,95.0,Cholesterol,Sýry
1294310,0.0,Cholesterol,Slané snacky
1294381,0.0,Cholesterol,Pečivo
1295803,0.0,Cholesterol,Cukrovinky
1298084,26.0,Cholesterol,Čokoláda
1299846,0.0,Cholesterol,Cukrovinky
1301040,31.0,Cholesterol,Sýry
1301143,0.0,Cholesterol,Slané snacky
1301312,0.0,Cholesterol,Cukrovinky
1301844,0.0,Cholesterol,Chipsy
1301906,18.0,Cholesterol,Sušenky
1302271,0.0,Cholesterol,Slané snacky
1302332,50.0,Cholesterol,Sušenky
1303450,0.0,Cholesterol,Chipsy
1303486,17.0,Cholesterol,Cukrovinky
1303915,94.0,Cholesterol,Další snacky
1303936,89.0,Cholesterol,Další snacky
1304487,0.0,Cholesterol,Cereálie
1304678,0.0,Cholesterol,Cereálie
1304877,96.0,Cholesterol,Sýry
1307972,12.0,Cholesterol,Čokoláda
1309058,34.0,Cholesterol,Pečivo
1310864,0.0,Cholesterol,Chipsy
1310886,12.0,Cholesterol,Cukrovinky
1311620,25.0,Cholesterol,Zmrzlina
1311780,0.0,Cholesterol,Chipsy
1312833,0.0,Cholesterol,Cukrovinky
1313157,17.0,Cholesterol,Sušenky
1314035,26.0,Cholesterol,Sušenky
1314474,0.0,Cholesterol,Slané snacky
1314753,0.0,Cholesterol,Zmrzlina
1317291,0.0,Cholesterol,Pečivo
1317814,0.0,Cholesterol,Chipsy
1319705,31.0,Cholesterol,Zmrzlina
1320208,62.0,Cholesterol,Sýry
1320449,54.0,Cholesterol,Sýry
1321107,0.0,Cholesterol,Pečivo
1321355,0.0,Cholesterol,Pečivo
1322216,83.0,Cholesterol,Sýry
1322326,0.0,Cholesterol,En. tyčinky
1322771,12.0,Cholesterol,Zmrzlina
1324633,38.0,Cholesterol,Zmrzlina
1324888,0.0,Cholesterol,Pečivo
1325563,0.0,Cholesterol,Pečivo
1325810,0.0,Cholesterol,Zmrzlina
1326443,40.0,Cholesterol,Zmrzlina
1327083,12.0,Cholesterol,Slané snacky
1327106,0.0,Cholesterol,Chipsy
1327263,0.0,Cholesterol,Cukrovinky
1327524,0.0,Cholesterol,Slané snacky
1331742,107.0,Cholesterol,Sýry
1331752,48.0,Cholesterol,Sýry
1332111,0.0,Cholesterol,Chipsy
1333204,71.0,Cholesterol,Sýry
1338174,0.0,Cholesterol,En. tyčinky
1339873,0.0,Cholesterol,Sušenky
1340727,0.0,Cholesterol,Zmrzlina
1340947,0.0,Cholesterol,Slané snacky
1341524,0.0,Cholesterol,Další snacky
1343016,0.0,Cholesterol,Chipsy
1343817,0.0,Cholesterol,Cereálie
1344136,0.0,Cholesterol,En. tyčinky
1346321,125.0,Cholesterol,Další snacky
1347012,0.0,Cholesterol,Slané snacky
1348162,0.0,Cholesterol,Slané snacky
1348488,0.0,Cholesterol,Slané snacky
1349367,76.0,Cholesterol,Sýry
1352685,0.0,Cholesterol,Čokoláda
1353218,0.0,Cholesterol,Slané snacky
1354423,12.0,Cholesterol,Sušenky
1355289,0.0,Cholesterol,Další snacky
1355354,0.0,Cholesterol,Další snacky
1355486,89.0,Cholesterol,Sýry
1355937,0.0,Cholesterol,Slané snacky
1356611,0.0,Cholesterol,Sušenky
1357938,0.0,Cholesterol,Pečivo
1358557,13.0,Cholesterol,Zmrzlina
1359102,0.0,Cholesterol,Pečivo
1359620,12.0,Cholesterol,Čokoláda
1359644,107.0,Cholesterol,Sýry
1359746,0.0,Cholesterol,Cereálie
1359835,8.0,Cholesterol,Zmrzlina
1361012,71.0,Cholesterol,Sýry
1367383,18.0,Cholesterol,Sušenky
1368421,89.0,Cholesterol,Sýry
1369468,0.0,Cholesterol,Zmrzlina
1369934,143.0,Cholesterol,Další snacky
1372548,0.0,Cholesterol,Slané snacky
1372955,0.0,Cholesterol,Cereálie
1373097,48.0,Cholesterol,Sýry
1373106,0.0,Cholesterol,Nakl. zelenina
1374825,0.0,Cholesterol,Zmrzlina
1375863,12.0,Cholesterol,Čokoláda
1375929,107.0,Cholesterol,Sýry
1376073,14.0,Cholesterol,Sušenky
1376152,0.0,Cholesterol,Pečivo
1377129,22.0,Cholesterol,Sýry
1377526,58.0,Cholesterol,Sušenky
1378154,0.0,Cholesterol,Pečivo
1378937,0.0,Cholesterol,Zmrzlina
1378965,0.0,Cholesterol,Pečivo
1379565,0.0,Cholesterol,Slané snacky
1379891,0.0,Cholesterol,Slané snacky
1380994,89.0,Cholesterol,Sýry
1381641,0.0,Cholesterol,Slané snacky
1383544,10.0,Cholesterol,Čokoláda
1383995,0.0,Cholesterol,Pečivo
1384298,0.0,Cholesterol,Nakl. zelenina
1384515,0.0,Cholesterol,Pečivo
1384936,4.0,Cholesterol,Zmrzlina
1385004,41.0,Cholesterol,Zmrzlina
1385938,0.0,Cholesterol,Sušenky
1385945,0.0,Cholesterol,Další snacky
1387182,81.0,Cholesterol,Další snacky
1388185,54.0,Cholesterol,Sušenky
1388723,0.0,Cholesterol,Slané snacky
1388930,12.0,Cholesterol,Zmrzlina
1389400,25.0,Cholesterol,Slané snacky
1390089,34.0,Cholesterol,Zmrzlina
1390371,13.0,Cholesterol,Zmrzlina
1392086,0.0,Cholesterol,Cukrovinky
1392089,0.0,Cholesterol,Další snacky
1393199,0.0,Cholesterol,Čokoláda
1394562,107.0,Cholesterol,Sýry
1394953,0.0,Cholesterol,Chipsy
1395225,0.0,Cholesterol,Chipsy
1395722,100.0,Cholesterol,Sýry
1395728,107.0,Cholesterol,Sýry
1396232,107.0,Cholesterol,Další snacky
1397724,0.0,Cholesterol,Slané snacky
1397801,0.0,Cholesterol,Další snacky
1402090,89.0,Cholesterol,Sýry
1402236,8.0,Cholesterol,Zmrzlina
1402780,0.0,Cholesterol,Slané snacky
1403090,21.0,Cholesterol,Čokoláda
1403969,0.0,Cholesterol,Nakl. zelenina
1404194,0.0,Cholesterol,Sušenky
1406062,68.0,Cholesterol,Sýry
1406153,0.0,Cholesterol,Sušenky
1409378,0.0,Cholesterol,Pečivo
1409970,0.0,Cholesterol,En. tyčinky
1410048,0.0,Cholesterol,Slané snacky
1411632,0.0,Cholesterol,Čokoláda
1413130,0.0,Cholesterol,Cereálie
1413238,0.0,Cholesterol,Čokoláda
1414556,0.0,Cholesterol,Pečivo
1414621,107.0,Cholesterol,Sýry
1415018,0.0,Cholesterol,Chipsy
1415219,8.0,Cholesterol,En. tyčinky
1415707,18.0,Cholesterol,Sušenky
1416124,0.0,Cholesterol,Slané snacky
1416445,0.0,Cholesterol,Cukrovinky
1416483,0.0,Cholesterol,Cereálie
1417013,37.0,Cholesterol,Zmrzlina
1417321,0.0,Cholesterol,Nakl. zelenina
1417614,17.0,Cholesterol,Zmrzlina
1420085,0.0,Cholesterol,Sušenky
1421787,109.0,Cholesterol,Sýry
1423917,25.0,Cholesterol,Zmrzlina
1426363,0.0,Cholesterol,Cukrovinky
1426453,0.0,Cholesterol,Slané snacky
1428735,0.0,Cholesterol,Cukrovinky
1432338,0.0,Cholesterol,Pečivo
1432906,9.0,Cholesterol,Pečivo
1434769,0.0,Cholesterol,En. tyčinky
1435298,0.0,Cholesterol,Chipsy
1435345,0.0,Cholesterol,Sušenky
1436376,24.0,Cholesterol,Čokoláda
1436580,0.0,Cholesterol,Chipsy
1444974,12.0,Cholesterol,En. tyčinky
1880984,0.0,Cholesterol,En. tyčinky
1463154,0.0,Cholesterol,Další snacky
1463197,0.0,Cholesterol,Slané snacky
1463443,60.0,Cholesterol,Zmrzlina
1464052,0.0,Cholesterol,Cereálie
1464449,0.0,Cholesterol,Cereálie
1465109,9.0,Cholesterol,Cukrovinky
1465365,0.0,Cholesterol,Sušenky
1465963,0.0,Cholesterol,Slané snacky
1466833,35.0,Cholesterol,Zmrzlina
1469542,0.0,Cholesterol,Sušenky
1469801,0.0,Cholesterol,Čokoláda
1470078,107.0,Cholesterol,Sýry
1470169,0.0,Cholesterol,Čokoláda
1470318,0.0,Cholesterol,Nakl. zelenina
1472775,0.0,Cholesterol,Pečivo
1473358,0.0,Cholesterol,Slané snacky
1473523,107.0,Cholesterol,Sýry
1473752,0.0,Cholesterol,Nakl. zelenina
1473802,0.0,Cholesterol,Pečivo
1474052,0.0,Cholesterol,Slané snacky
1475265,0.0,Cholesterol,Cereálie
1475433,0.0,Cholesterol,Nakl. zelenina
1475844,0.0,Cholesterol,Chipsy
1476074,17.0,Cholesterol,Sušenky
1477027,54.0,Cholesterol,Sýry
1477858,9.0,Cholesterol,Sýry
1478953,15.0,Cholesterol,Sušenky
1479310,0.0,Cholesterol,Sušenky
1479412,0.0,Cholesterol,Slané snacky
1479504,0.0,Cholesterol,Čokoláda
1480024,17.0,Cholesterol,Zmrzlina
1480244,0.0,Cholesterol,Slané snacky
1481079,0.0,Cholesterol,Slané snacky
1481634,27.0,Cholesterol,Pečivo
1482290,16.0,Cholesterol,Zmrzlina
1483128,0.0,Cholesterol,Čokoláda
1483256,0.0,Cholesterol,Cereálie
1483434,15.0,Cholesterol,Sýry
1483777,0.0,Cholesterol,Chipsy
1483794,0.0,Cholesterol,Chipsy
1483803,0.0,Cholesterol,Chipsy
1484743,71.0,Cholesterol,Sýry
1485086,0.0,Cholesterol,Chipsy
1485288,0.0,Cholesterol,Slané snacky
1485346,0.0,Cholesterol,Cereálie
1492127,0.0,Cholesterol,Nakl. zelenina
1493190,107.0,Cholesterol,Sýry
1493735,0.0,Cholesterol,Cereálie
1493787,0.0,Cholesterol,Cereálie
1493819,0.0,Cholesterol,Cereálie
1494554,0.0,Cholesterol,En. tyčinky
1495122,0.0,Cholesterol,Nakl. zelenina
1496378,119.0,Cholesterol,Sýry
1497178,33.0,Cholesterol,Nakl. zelenina
1497552,0.0,Cholesterol,Nakl. zelenina
1498247,0.0,Cholesterol,Další snacky
1498636,0.0,Cholesterol,Nakl. zelenina
1499115,20.0,Cholesterol,Zmrzlina
1499561,18.0,Cholesterol,Sušenky
1500591,13.0,Cholesterol,Sýry
1502164,0.0,Cholesterol,Pečivo
1502700,0.0,Cholesterol,Čokoláda
1502728,0.0,Cholesterol,Pečivo
1502753,0.0,Cholesterol,Pečivo
1502922,95.0,Cholesterol,Sýry
1503409,0.0,Cholesterol,Slané snacky
1503851,0.0,Cholesterol,En. tyčinky
1505419,0.0,Cholesterol,Sušenky
1507058,0.0,Cholesterol,Chipsy
1507560,71.0,Cholesterol,Sýry
1507570,33.0,Cholesterol,Zmrzlina
1509151,0.0,Cholesterol,Cukrovinky
1509726,39.0,Cholesterol,Zmrzlina
1511144,214.0,Cholesterol,Nakl. zelenina
1511259,0.0,Cholesterol,En. tyčinky
1514692,13.0,Cholesterol,Sýry
1515282,10.0,Cholesterol,En. tyčinky
1515420,18.0,Cholesterol,Další snacky
1515521,17.0,Cholesterol,Další snacky
1516104,0.0,Cholesterol,Cukrovinky
1516726,0.0,Cholesterol,Cukrovinky
1516930,0.0,Cholesterol,Slané snacky
1517063,0.0,Cholesterol,Cukrovinky
1517397,83.0,Cholesterol,Sušenky
1517426,0.0,Cholesterol,Slané snacky
1517489,18.0,Cholesterol,Sušenky
1517676,0.0,Cholesterol,Chipsy
1517759,0.0,Cholesterol,Chipsy
1517920,12.0,Cholesterol,Sušenky
1518117,24.0,Cholesterol,Čokoláda
1518933,0.0,Cholesterol,Slané snacky
1518976,0.0,Cholesterol,Cukrovinky
1518996,0.0,Cholesterol,Slané snacky
1519222,15.0,Cholesterol,Cukrovinky
1519630,0.0,Cholesterol,Cukrovinky
1519764,0.0,Cholesterol,Slané snacky
1519831,0.0,Cholesterol,Slané snacky
1519989,0.0,Cholesterol,Sušenky
1520086,12.0,Cholesterol,Čokoláda
1520293,0.0,Cholesterol,Cukrovinky
1520679,0.0,Cholesterol,Cukrovinky
1520821,11.0,Cholesterol,Slané snacky
1520867,0.0,Cholesterol,Sušenky
1521566,0.0,Cholesterol,Cukrovinky
1521733,0.0,Cholesterol,Slané snacky
1521845,0.0,Cholesterol,Další snacky
1522087,42.0,Cholesterol,Cukrovinky
1522211,0.0,Cholesterol,Slané snacky
1522387,0.0,Cholesterol,Cukrovinky
